"","hhid","prov","male","age","edu","marriage","edu_par","risk_aver","risk_p","rate_p","inf_p","risk_div","knowledge","finnews","house","project","stock","fund","bond","finmag","deriv","gold","nonrmb","fin_asset","risk_asset","risk_asset_per","stock_per","fin_market","stock_v","bond_v","fund_v","finmag_v","deriv_v","gold_v","nonrmb_v","cash","save","deposit","total_income","rural","industry","pension","busi_pe"
"440","2017009033","江苏省",1,74,1,2,0,6,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,8.85366542803745,1,NA,0,0
"441","2015013841","浙江省",1,56,3,2,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,19400,0,0,0,0,0,0,0,0,0,0,0,1000,18400,0,12.4802187927332,0,5,0,0
"442","2017009080","上海市",0,80,1,6,2,5,0,NA,NA,1,1,2,0,0,1,0,0,0,0,0,0,1053000,1e+06,0.949667616334283,1,1,1e+06,0,0,0,0,0,0,3000,50000,0,12.6734948206886,0,NA,1,0
"443","2015012412","江苏省",1,46,3,2,0,3,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,11.1257913135468,1,NA,0,0
"444","2015014222","浙江省",1,57,4,2,0,5,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,34943,0,0,0,0,0,0,0,0,0,0,0,1248,33695,0,10.3551340802546,0,15,1,0
"445","2015013907","浙江省",1,52,2,2,0,5,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,2000,2000,0,9.44675546548363,0,1,0,0
"446","2015014884","浙江省",1,26,4,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,20000,5000,0,11.0023914653445,0,6,0,0
"447","201103712","浙江省",1,42,3,2,0,4,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,11.2394092479913,1,3,0,0
"448","2013009271","江苏省",1,63,3,2,0,4,1,1,0,1,3,3,0,0,1,0,0,1,0,0,0,505500,3e+05,0.593471810089021,0.333333333333333,1,1e+05,0,0,2e+05,0,0,0,5500,0,2e+05,11.8498261812095,0,NA,1,0
"449","2017009250","江苏省",1,76,5,5,0,6,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,202000,0,0,0,0,0,0,0,0,0,0,0,2000,1e+05,1e+05,7.52294091807237,0,NA,0,0
"450","2013010882","浙江省",0,62,1,6,0,4,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,9.11355410328849,1,3,1,0
"451","2017009327","上海市",1,77,7,2,0,5,1,NA,NA,0,1,1,0,0,0,0,1,0,0,0,0,1005000,5e+05,0.497512437810945,0,1,0,5e+05,0,0,0,0,0,5000,0,5e+05,11.70852514271,0,NA,1,1
"452","2017009337","江苏省",1,76,4,2,0,5,1,NA,NA,1,2,1,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,11.7814247180052,0,NA,1,0
"453","2013010991","浙江省",1,51,3,2,0,5,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,4606,0,0,0,0,0,0,0,0,0,0,0,3000,1606,0,10.2542015032861,1,NA,0,0
"454","2013008265","上海市",1,51,4,2,0,3,1,NA,0,1,2,2,0,0,1,0,0,0,0,0,0,418996,80000,0.190932610335182,1,1,80000,0,0,0,0,0,0,1e+05,38996,2e+05,11.067052095102,0,3,1,0
"455","2013011129","浙江省",1,85,1,6,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,300,0,0,8.98719682066197,0,NA,0,0
"456","2017009357","上海市",1,61,3,2,1,3,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,20168,0,0,0,0,0,0,0,0,0,0,0,5000,15168,0,6.62418210369914,0,NA,0,0
"457","2015010387","上海市",1,74,3,2,0,3,1,1,0,1,3,0,0,0,1,0,0,0,0,0,0,96836,39836,0.411375934569788,1,1,39836,0,0,0,0,0,0,3500,3500,50000,11.6747232595127,0,NA,1,0
"458","2017009379","浙江省",1,60,1,6,1,5,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,200,0,0,6.99576615630485,1,NA,1,0
"459","2017009393","上海市",1,32,6,2,3,5,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,20687,0,0,0,0,0,0,0,0,0,0,0,1000,19687,0,11.2908676521536,0,3,1,0
"460","2017009436","江苏省",1,42,2,2,2,6,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,156000,0,0,0,0,0,0,0,0,0,0,0,6000,150000,0,11.2242428921849,0,5,0,0
"461","2013009651","江苏省",1,85,3,2,0,4,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,450000,1e+05,0.222222222222222,0,1,0,0,0,1e+05,0,0,0,0,350000,0,11.6650025678506,0,NA,1,0
"462","2015014253","浙江省",1,40,7,2,0,2,1,0,0,1,2,2,0,0,1,0,0,1,0,0,0,660000,6e+05,0.909090909090909,0.166666666666667,1,1e+05,0,0,5e+05,0,0,0,0,30000,30000,13.0680233411457,0,17,1,0
"463","2015013820","浙江省",1,44,3,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31000,0,0,0,0,0,0,0,0,0,0,0,1000,30000,0,11.353988348409,0,NA,0,0
"464","2017009460","江苏省",1,56,3,5,0,2,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,32068,0,0,0,0,0,0,0,0,0,0,0,32068,0,0,11.90542015301,1,NA,1,0
"465","2017009500","浙江省",0,45,3,2,2,1,1,NA,NA,1,2,2,0,0,0,0,0,0,0,0,0,151000,0,0,0,0,0,0,0,0,0,0,0,1000,150000,0,13.3220745217354,0,15,1,0
"466","2013011686","浙江省",1,70,1,6,0,6,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,500,0,0,7.65917136766606,1,NA,1,0
"467","2013009771","江苏省",1,68,5,2,0,5,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,12.2258752728264,0,17,1,0
"468","2017009564","浙江省",0,48,4,5,3,5,1,NA,NA,1,2,2,0,0,1,0,0,0,0,0,0,59382,50000,0.842005995082685,1,1,50000,0,0,0,0,0,0,1382,8000,0,11.011010027334,0,6,1,0
"469","2013008866","上海市",1,70,3,2,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,283000,0,0,0,0,0,0,0,0,0,0,0,5000,3000,275000,11.6451416180463,0,NA,1,0
"470","2015012290","江苏省",1,62,1,2,0,5,NA,NA,0,NA,0,1,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,1000,0,20000,9.46962296990626,0,7777,1,0
"471","2015015282","浙江省",1,42,3,2,0,4,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,12.3282902782544,0,NA,0,0
"472","201103315","浙江省",0,48,3,5,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,602000,3e+05,0.498338870431894,0,1,0,0,0,3e+05,0,0,0,2000,3e+05,0,10.8883710758759,0,15,1,0
"473","201103682","浙江省",1,55,3,2,0,5,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,196406,0,0,0,0,0,0,0,0,0,0,0,600,195806,0,11.2694812463429,1,10,1,0
"474","2013010923","浙江省",0,55,4,2,0,5,1,1,0,0,2,3,0,0,1,1,0,1,0,0,0,261000,101000,0.386973180076628,0.297029702970297,1,30000,0,1000,70000,0,0,0,10000,150000,0,12.2616161449864,0,NA,1,1
"475","2017009680","浙江省",1,53,3,2,2,5,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,700,1000,0,10.3578539297525,0,15,1,0
"476","2015012680","江苏省",1,48,3,2,0,5,1,1,0,NA,2,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,10.8564958673454,1,NA,1,0
"477","2015015229","浙江省",1,64,3,2,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,10.3630619862913,0,7,1,0
"478","201102964","江苏省",1,47,3,2,0,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,15945,0,0,0,0,0,0,0,0,0,0,0,13746,2199,0,11.1095735521787,0,1,1,0
"479","2013011368","浙江省",1,69,2,2,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,1000,10000,0,11.3526980256493,0,NA,1,0
"480","2017009736","上海市",0,47,4,2,3,3,1,NA,NA,0,1,2,1,0,0,0,0,0,0,0,0,3e+05,0,0,0,0,0,0,0,0,0,0,0,150000,50000,1e+05,11.8106197475487,0,15,1,0
"481","2015010374","上海市",0,70,3,2,0,5,1,1,0,NA,2,1,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,11.3071305519906,0,NA,1,0
"482","2017009835","上海市",1,54,2,1,0,5,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,6.80239476332431,0,NA,1,0
"483","201102742","江苏省",0,43,3,2,0,5,0,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,11.0867473152645,0,1,1,0
"484","2013011144","浙江省",1,76,2,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,20000,1e+05,0,9.69584818775788,1,NA,1,0
"485","2013009533","江苏省",1,29,5,2,0,3,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,11.0099853354782,0,2,1,0
"486","2013008591","上海市",1,70,5,2,0,4,1,1,0,1,3,2,0,0,1,0,0,0,0,0,0,130000,30000,0.230769230769231,1,1,30000,0,0,0,0,0,0,20000,30000,50000,11.3344564774918,0,NA,1,0
"487","2017009910","上海市",1,64,3,2,0,3,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,153000,0,0,0,0,0,0,0,0,0,0,0,3000,0,150000,11.4515818347292,0,15,1,0
"488","201103395","浙江省",0,75,3,6,0,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1070,0,0,0,0,0,0,0,0,0,0,0,1000,70,0,8.90926840258793,1,NA,1,0
"489","2017009936","浙江省",1,40,2,2,0,5,1,NA,NA,1,2,0,1,0,0,0,0,0,0,0,0,995,0,0,0,0,0,0,0,0,0,0,0,995,0,0,11.4616321705827,0,5,1,0
"490","2017009945","浙江省",1,51,2,1,2,6,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,9.51782507172414,0,NA,0,0
"491","2017009959","上海市",0,46,6,2,7,5,1,NA,NA,1,2,2,0,0,1,0,0,0,0,0,0,130000,1e+05,0.769230769230769,1,1,1e+05,0,0,0,0,0,0,10000,20000,0,12.7009822792308,0,17,1,0
"492","2015014309","浙江省",1,61,3,2,0,3,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,20000,45000,25000,10.8843011804258,0,NA,1,0
"493","2015013807","浙江省",0,68,2,6,0,6,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3389,0,0,0,0,0,0,0,0,0,0,0,189,3200,0,10.5127149146404,0,4,1,0
"494","2017009989","上海市",1,68,3,2,0,4,1,NA,NA,1,2,1,0,0,1,0,0,1,0,0,0,798000,713000,0.893483709273183,0.0182328190743338,1,13000,0,0,7e+05,0,0,0,15000,50000,20000,11.8355522947694,0,NA,1,0
"495","2017009994","浙江省",1,45,NA,2,0,5,1,NA,NA,0,1,2,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,4000,10000,0,11.7793660254276,1,3,1,0
"496","2017010042","浙江省",1,65,3,2,0,4,1,NA,NA,NA,1,4,0,0,0,0,0,0,0,0,0,87000,0,0,0,0,0,0,0,0,0,0,0,7000,20000,60000,11.4005403343754,0,NA,1,0
"497","2017010043","上海市",1,57,4,2,1,5,1,NA,NA,1,2,0,0,0,0,0,0,1,0,0,0,180000,1e+05,0.555555555555556,0,1,0,0,0,1e+05,0,0,0,10000,50000,20000,11.7294471399756,0,NA,1,1
"498","201103713","浙江省",1,61,2,2,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16745,0,0,0,0,0,0,0,0,0,0,0,772,15973,0,10.9697816259069,1,NA,1,0
"499","2017010074","上海市",1,35,7,2,4,3,1,NA,NA,1,2,1,0,0,0,0,0,0,0,0,0,492563,0,0,0,0,0,0,0,0,0,0,0,500,442063,50000,12.0830980122908,0,7,0,0
"500","2017010076","浙江省",1,54,3,2,3,5,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7280368445872,0,3,1,1
"501","2017010080","上海市",0,70,4,6,0,3,1,NA,NA,0,1,1,0,0,1,0,0,1,0,0,0,259000,103000,0.397683397683398,0.514563106796116,1,53000,0,0,50000,0,0,0,6000,1e+05,50000,10.3203540833687,0,NA,1,0
"502","2017010152","上海市",1,28,6,2,4,5,1,NA,NA,0,1,4,0,0,0,0,0,1,0,0,0,332000,150000,0.451807228915663,0,1,0,0,0,150000,0,0,0,12000,20000,150000,11.9352608005145,0,NA,0,1
"503","2015014720","浙江省",1,41,3,2,0,5,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,20000,30000,10000,7.13489085156588,1,NA,0,0
"504","2015013598","浙江省",1,57,2,2,0,4,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1e+05,0,0,0,0,0,0,0,0,0,0,0,50000,50000,0,12.613119834821,0,6,1,0
"505","2017010167","上海市",1,75,5,2,0,5,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,172897,0,0,0,0,0,0,0,0,0,0,0,6000,0,166897,11.2810495614687,0,NA,1,0
"506","2013009360","江苏省",1,71,7,2,0,3,1,0,0,NA,1,4,0,0,1,0,0,0,0,0,0,23500,20000,0.851063829787234,1,1,20000,0,0,0,0,0,0,3500,0,0,11.3241833403734,0,NA,1,0
"507","2015011214","上海市",0,50,4,1,0,3,1,1,0,1,3,3,0,0,1,0,0,1,0,0,0,399199,252000,0.631264106373012,0.00793650793650794,1,2000,0,0,250000,0,0,0,0,147199,0,11.359671661475,0,3,1,0
"508","201102773","江苏省",1,42,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,0,0,0,0,0,0,0,0,0,1500,10000,0,10.4838858796541,0,3,0,0
"509","201102296","上海市",1,53,4,2,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.7905572015685,0,3,1,0
"510","2017010289","上海市",1,42,7,2,0,6,0,NA,NA,0,0,4,0,1,1,0,0,0,0,0,0,60000,50000,0.833333333333333,1,1,50000,0,0,0,0,0,0,10000,0,0,12.339400892522,0,NA,1,0
"511","2017010318","浙江省",1,64,2,2,0,6,1,NA,NA,1,2,2,0,0,0,0,0,0,0,0,0,5100,0,0,0,0,0,0,0,0,0,0,0,100,5000,0,10.907926514937,1,3,1,0
"512","2017010366","浙江省",0,72,5,2,0,4,0,NA,NA,1,1,2,0,0,1,0,0,0,0,0,0,707000,3e+05,0.424328147100424,1,1,3e+05,0,0,0,0,0,0,3000,4000,4e+05,11.6717566029159,0,NA,1,0
"513","2017010376","上海市",1,60,2,2,1,6,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,124886,0,0,0,0,0,0,0,0,0,0,0,1000,0,123886,11.7866273781752,1,NA,1,0
"514","2015014533","浙江省",1,52,3,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,10000,150000,0,13.0412075504433,0,NA,1,0
"515","2017010425","江苏省",1,66,4,2,0,5,0,NA,NA,0,0,2,0,0,1,0,0,0,0,0,0,35000,32000,0.914285714285714,1,1,32000,0,0,0,0,0,0,3000,0,0,11.785026785455,0,NA,1,0
"516","201102640","上海市",1,49,6,2,0,2,1,0,0,1,2,2,0,0,1,0,0,0,0,0,0,170000,50000,0.294117647058824,1,1,50000,0,0,0,0,0,0,20000,1e+05,0,13.4256407091679,0,NA,1,0
"517","2015013812","浙江省",1,59,2,2,0,5,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,10.8589989975636,0,1,0,0
"518","2015015220","浙江省",1,55,3,2,0,5,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,215000,60000,0.27906976744186,1,1,60000,0,0,0,0,0,0,5000,150000,0,11.1642045182446,0,NA,1,0
"519","2015014245","浙江省",1,43,6,2,0,4,1,1,1,1,4,3,0,0,0,0,0,0,0,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,1e+05,80000,0,13.976528461486,0,NA,1,1
"520","2015012244","江苏省",1,60,4,2,0,2,1,1,1,1,4,2,0,0,0,0,0,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,10000,40000,7e+05,13.0849522260062,0,NA,1,1
"521","2015012908","江苏省",1,55,4,2,0,4,0,0,0,NA,0,3,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,10000,40000,0,11.2909062813177,1,NA,1,0
"522","2017010611","上海市",1,67,4,2,0,5,0,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,38250,30000,0.784313725490196,1,1,30000,0,0,0,0,0,0,250,8000,0,11.4723950945902,0,NA,1,0
"523","2015013705","浙江省",0,81,2,2,0,4,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,10000,10000,3e+05,11.5042378365727,0,NA,1,0
"524","2013008532","上海市",1,72,3,2,0,3,1,1,0,NA,2,2,0,0,1,0,0,0,0,0,0,10000,0,0,0,1,0,0,0,0,0,0,0,10000,0,0,8.45531778769815,0,NA,1,0
"525","2015013920","浙江省",0,55,3,2,0,6,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,7.14084916114952,0,NA,1,0
"526","2017010672","浙江省",1,52,3,2,4,4,1,NA,NA,1,2,2,0,0,0,0,0,0,0,0,0,477577,0,0,0,0,0,0,0,0,0,0,0,1500,396555,79522,11.3734423782425,0,NA,1,0
"527","2017010700","浙江省",1,66,3,2,1,5,1,NA,NA,1,2,1,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,10.5713169251118,0,NA,1,0
"528","2017010701","上海市",1,59,3,2,1,5,0,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,27018,8000,0.296098897031609,0,1,0,0,8000,0,0,0,0,0,19018,0,10.7803420480335,0,1,1,0
"529","2015012728","江苏省",1,68,3,2,0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,57000,0,0,0,0,0,0,0,0,0,0,0,25000,32000,0,11.6623105215179,0,NA,1,0
"530","2017010710","上海市",0,44,7,2,3,4,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0317192583854,0,5,1,0
"531","2017010713","浙江省",0,44,6,5,4,3,1,NA,NA,0,1,2,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,10.6982770949792,0,15,1,1
"532","2017010714","上海市",1,62,3,2,0,4,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,11.4230116983014,0,NA,1,0
"533","2015011054","上海市",0,58,2,2,0,5,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,11.0413205543575,0,NA,1,0
"534","2013011650","浙江省",1,63,3,2,0,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,9.74636579676392,1,3,1,0
"535","2017010748","上海市",1,34,2,2,2,4,1,NA,NA,1,2,1,0,0,0,0,0,0,0,0,0,52000,0,0,0,0,0,0,0,0,0,0,0,2000,50000,0,11.3927332796418,0,7,1,0
"536","201103702","浙江省",1,58,4,2,0,4,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,252000,50000,0.198412698412698,0,1,0,0,0,50000,0,0,0,2000,0,2e+05,12.4458766377375,1,3,0,0
"537","2013009547","江苏省",1,43,6,2,0,3,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,50000,20000,0,4.24849524204936,0,3,1,0
"538","2015011418","上海市",0,40,3,2,0,3,1,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,304000,0,0,0,0,0,0,0,0,0,0,0,4000,0,3e+05,12.2040506025785,0,12,1,0
"539","201102883","江苏省",1,54,3,2,0,5,NA,1,0,NA,1,1,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,200,0,0,10.543761243489,1,NA,1,0
"540","2017010852","浙江省",0,46,3,2,2,4,1,NA,NA,1,2,1,0,0,0,1,0,0,0,0,0,930000,2e+05,0.21505376344086,0,1,0,0,2e+05,0,0,0,0,10000,20000,7e+05,12.2763913044391,0,NA,1,0
"541","2017010875","上海市",1,83,6,2,0,5,1,NA,NA,NA,1,2,0,0,0,0,0,0,0,0,0,21784,0,0,0,0,0,0,0,0,0,0,0,1784,20000,0,11.4623687413531,0,NA,1,0
"542","201103031","江苏省",1,73,2,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,500,0,0,9.42262517995552,0,NA,1,0
"543","2017010892","上海市",1,68,3,2,0,5,1,NA,NA,0,1,2,0,0,1,0,0,1,0,0,0,490000,182000,0.371428571428571,0.175824175824176,1,32000,0,0,150000,0,0,0,8000,3e+05,0,11.4579411566375,0,NA,1,0
"544","2017010910","上海市",1,28,7,2,8,3,1,NA,NA,1,2,2,0,0,1,0,0,0,0,0,0,25000,0,0,0,1,0,0,0,0,0,0,0,5000,20000,0,13.9605316900038,0,19,1,0
"545","2015012210","江苏省",1,52,3,2,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,5000,10000,0,10.9193520893064,0,4,1,0
"546","2017010933","浙江省",1,31,7,2,2,3,1,NA,NA,1,2,2,0,0,0,0,0,0,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,10000,1e+05,0,12.5037669281087,0,3,1,0
"547","201102861","江苏省",1,67,3,2,0,5,1,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,105500,0,0,0,0,0,0,0,0,0,0,0,3000,2500,1e+05,9.99555384024339,0,NA,1,0
"548","2017010970","浙江省",1,59,3,2,2,6,1,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,11.4306302222434,0,3,1,0
"549","2013009569","江苏省",1,61,1,2,0,5,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63052187672324,1,NA,0,0
"550","2015015130","浙江省",1,41,2,2,0,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,443000,235000,0.530474040632054,1,1,235000,0,0,0,0,0,0,8000,2e+05,0,11.9286048954854,1,NA,1,0
"551","2015013263","江苏省",1,38,6,2,0,3,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,83766,0,0,0,0,0,0,0,0,0,0,0,1000,82766,0,11.3746936677319,0,12,0,0
"552","2015014508","浙江省",1,59,4,2,0,5,NA,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0722554977958,0,NA,1,0
"553","2017011022","浙江省",1,57,4,2,2,5,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,105000,0,0,0,0,0,0,0,0,0,0,0,1000,4000,1e+05,10.9667144305334,0,NA,1,0
"554","201103448","浙江省",1,56,3,2,0,3,NA,0,0,NA,0,2,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,2000,5000,0,9.54806182799783,1,NA,1,1
"555","2013009020","上海市",1,59,4,2,0,5,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,NA,1,0
"556","2017011116","浙江省",1,52,3,2,5,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,11.8692423448117,0,3,1,1
"557","2015013672","浙江省",1,64,2,2,0,4,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,5200,0,0,0,0,0,0,0,0,0,0,0,5000,200,0,11.3667510927799,0,NA,1,0
"558","201102842","江苏省",1,47,3,2,0,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,30300,0,0,0,0,0,0,0,0,0,0,0,300,30000,0,11.3612068253343,0,3,1,0
"559","2015014496","浙江省",1,64,2,2,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,11.0413205543575,0,3,1,0
"560","2017011203","江苏省",1,51,7,2,0,3,1,NA,NA,1,2,0,0,0,0,0,0,1,0,0,0,366873,156873,0.427594835269971,0,1,0,0,0,156873,0,0,0,10000,0,2e+05,12.044141778384,0,4,1,0
"561","201103694","浙江省",0,63,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,11.9042713645175,1,NA,1,0
"562","2015012202","江苏省",1,57,3,2,0,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,81200,0,0,0,0,0,0,0,0,0,0,0,1200,80000,0,10.7909672025562,0,8,1,0
"563","2017011213","浙江省",1,74,3,2,0,5,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,500,0,0,10.4347038659499,0,NA,1,0
"564","2017011219","浙江省",1,22,3,1,3,1,1,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,12388,0,0,0,0,0,0,0,0,0,0,0,12388,0,0,11.2818757420849,0,19,1,0
"565","2017011240","江苏省",1,69,5,2,0,6,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1056000,0,0,0,0,0,0,0,0,0,0,0,1000,55000,1e+06,11.6190182124809,0,NA,1,0
"566","2017011254","上海市",1,55,5,2,1,4,1,NA,NA,1,2,1,0,0,0,0,0,1,0,0,0,55000,50000,0.909090909090909,0,1,0,0,0,50000,0,0,0,5000,0,0,11.8820723104043,0,7,1,0
